epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
97,1718.64,0.85144,0.70681,0.82576,0.7446,0.64287,0.72739,0.54191,0.78549,0.68325,0.82056,0.006832,0.006832,0.006832
98,1735.95,0.82925,0.68109,0.82079,0.76145,0.62208,0.7221,0.53727,0.7882,0.7159,0.82085,0.006799,0.006799,0.006799
99,1754.16,0.82378,0.70076,0.82569,0.75324,0.65088,0.73955,0.56026,0.77268,0.67826,0.81916,0.006766,0.006766,0.006766
100,1771.42,0.82297,0.67809,0.82239,0.7531,0.65125,0.74038,0.55466,0.78723,0.68562,0.82158,0.006733,0.006733,0.006733
101,1789.51,0.84012,0.70144,0.82926,0.73421,0.64805,0.72417,0.54278,0.78999,0.72948,0.82053,0.0067,0.0067,0.0067
102,1806.96,0.82569,0.66834,0.81943,0.77529,0.65645,0.74261,0.55847,0.77549,0.68496,0.8216,0.006667,0.006667,0.006667
103,1824.92,0.83402,0.67749,0.815,0.76048,0.63811,0.73103,0.54796,0.78609,0.69129,0.82082,0.006634,0.006634,0.006634
104,1842.16,0.82849,0.66098,0.81754,0.76112,0.67262,0.74905,0.56187,0.78047,0.65402,0.82249,0.006601,0.006601,0.006601
105,1860.14,0.80915,0.66235,0.81721,0.78552,0.64802,0.75111,0.56712,0.77238,0.65383,0.82006,0.006568,0.006568,0.006568
106,1877.47,0.84081,0.66774,0.82187,0.74536,0.67293,0.74167,0.55893,0.77846,0.66507,0.82025,0.006535,0.006535,0.006535
107,1895.48,0.78927,0.64153,0.81908,0.77342,0.6651,0.75156,0.56313,0.77548,0.65319,0.81921,0.006502,0.006502,0.006502
108,1912.75,0.83739,0.68146,0.81565,0.80301,0.64448,0.75059,0.56256,0.78098,0.66275,0.82057,0.006469,0.006469,0.006469
109,1930.77,0.80836,0.62795,0.81666,0.78501,0.6605,0.75523,0.57276,0.76675,0.65385,0.81804,0.006436,0.006436,0.006436
110,1948.03,0.81729,0.65309,0.82216,0.77426,0.66519,0.75253,0.56472,0.77561,0.65854,0.8179,0.006403,0.006403,0.006403
111,1966.15,0.81518,0.67297,0.8195,0.78246,0.66313,0.74873,0.56053,0.7752,0.659,0.81837,0.00637,0.00637,0.00637
112,1983.44,0.82679,0.63889,0.81918,0.78781,0.65746,0.74735,0.56797,0.76386,0.64669,0.81805,0.006337,0.006337,0.006337
113,2001.65,0.81265,0.66896,0.81493,0.75731,0.64638,0.73327,0.55006,0.76994,0.67829,0.81898,0.006304,0.006304,0.006304
114,2018.92,0.8443,0.66086,0.82137,0.77827,0.66593,0.75635,0.57042,0.77546,0.65678,0.8172,0.006271,0.006271,0.006271
115,2036.97,0.80525,0.63681,0.81855,0.78654,0.66234,0.7523,0.56627,0.76663,0.63985,0.81884,0.006238,0.006238,0.006238
116,2054.23,0.80829,0.62443,0.81077,0.78039,0.68488,0.76842,0.57265,0.78023,0.64647,0.81812,0.006205,0.006205,0.006205
117,2072.26,0.79334,0.62849,0.81862,0.80127,0.66871,0.76319,0.57248,0.76629,0.61424,0.8169,0.006172,0.006172,0.006172
118,2089.56,0.78414,0.60426,0.81245,0.76873,0.68308,0.75773,0.56975,0.7654,0.63189,0.81708,0.006139,0.006139,0.006139
119,2107.57,0.7812,0.59193,0.81185,0.78463,0.65241,0.7555,0.56899,0.76902,0.64614,0.81752,0.006106,0.006106,0.006106
120,2124.94,0.80023,0.62874,0.81721,0.79833,0.68522,0.76735,0.57718,0.76691,0.65266,0.8187,0.006073,0.006073,0.006073
121,2143.03,0.82094,0.61936,0.81526,0.77677,0.67643,0.75965,0.57376,0.75788,0.63561,0.81766,0.00604,0.00604,0.00604
122,2160.24,0.81409,0.6477,0.8201,0.75281,0.65577,0.74084,0.5624,0.76607,0.66266,0.81788,0.006007,0.006007,0.006007
123,2178.35,0.84043,0.61234,0.8186,0.80385,0.65147,0.75842,0.57041,0.7664,0.63764,0.81918,0.005974,0.005974,0.005974
124,2195.67,0.77404,0.62242,0.81076,0.78725,0.66728,0.76341,0.57438,0.77082,0.6406,0.81867,0.005941,0.005941,0.005941
