epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
98,5982.3,0.71857,0.35887,0.80824,0.87828,0.75746,0.84841,0.56728,0.94755,0.61249,0.81958,0.006799,0.006799,0.006799
99,6043.26,0.70908,0.35681,0.80779,0.88,0.75781,0.84902,0.56995,0.94775,0.60857,0.81951,0.006766,0.006766,0.006766
100,6104.11,0.71056,0.35671,0.81004,0.86448,0.76872,0.85088,0.57005,0.94746,0.60551,0.81954,0.006733,0.006733,0.006733
101,6165.19,0.70991,0.35543,0.80907,0.85762,0.77484,0.85115,0.56846,0.94877,0.60335,0.8198,0.0067,0.0067,0.0067
102,6226.23,0.7116,0.3549,0.81051,0.871,0.76445,0.85043,0.56893,0.9497,0.6038,0.81968,0.006667,0.006667,0.006667
103,6287.01,0.70668,0.35236,0.80881,0.87079,0.76974,0.85048,0.57017,0.9492,0.60272,0.81987,0.006634,0.006634,0.006634
104,6347.81,0.70411,0.35296,0.80884,0.87789,0.76446,0.85135,0.5697,0.94979,0.60367,0.81988,0.006601,0.006601,0.006601
105,6408.74,0.70193,0.35203,0.80893,0.88082,0.76079,0.85052,0.57068,0.94854,0.60177,0.81981,0.006568,0.006568,0.006568
106,6469.73,0.70178,0.35111,0.80888,0.88606,0.75697,0.85041,0.57036,0.9477,0.60145,0.81958,0.006535,0.006535,0.006535
107,6530.67,0.70474,0.35126,0.80833,0.88401,0.76095,0.84941,0.56882,0.94809,0.60188,0.81967,0.006502,0.006502,0.006502
108,6591.8,0.70143,0.34807,0.80549,0.88609,0.76265,0.84852,0.56762,0.94787,0.60257,0.81975,0.006469,0.006469,0.006469
109,6652.71,0.69591,0.34878,0.80838,0.88781,0.75914,0.84837,0.56714,0.94877,0.60438,0.82003,0.006436,0.006436,0.006436
110,6713.54,0.69868,0.35052,0.80528,0.88675,0.75993,0.84759,0.56727,0.9494,0.60589,0.82,0.006403,0.006403,0.006403
111,6774.57,0.69536,0.34795,0.80606,0.893,0.75785,0.84804,0.56702,0.94966,0.60607,0.82015,0.00637,0.00637,0.00637
112,6835.51,0.69581,0.34671,0.80706,0.89285,0.75612,0.84591,0.56859,0.94971,0.60695,0.81997,0.006337,0.006337,0.006337
113,6896.34,0.69871,0.34531,0.80646,0.89014,0.75774,0.84595,0.56836,0.95005,0.60952,0.82001,0.006304,0.006304,0.006304
