epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
94,3505.56,0.7856,0.40779,0.81476,0.81914,0.6432,0.72283,0.46823,1.07443,0.78803,0.83348,0.006931,0.006931,0.006931
95,3540.97,0.79516,0.40834,0.81943,0.81711,0.63114,0.71667,0.46569,1.07739,0.80348,0.83363,0.006898,0.006898,0.006898
96,3576.53,0.78258,0.40668,0.81505,0.82059,0.63138,0.71024,0.45815,1.0814,0.78061,0.83426,0.006865,0.006865,0.006865
97,3612.65,0.78546,0.40354,0.81702,0.845,0.63632,0.7201,0.46576,1.06512,0.76068,0.83448,0.006832,0.006832,0.006832
98,3648.4,0.78522,0.40481,0.81839,0.81821,0.64439,0.71891,0.46629,1.06162,0.75946,0.83336,0.006799,0.006799,0.006799
99,3683.84,0.78255,0.40119,0.81602,0.83681,0.6215,0.72108,0.46976,1.06546,0.77346,0.83428,0.006766,0.006766,0.006766
100,3719.58,0.78215,0.40083,0.81769,0.82651,0.62316,0.71947,0.46509,1.07267,0.76669,0.83542,0.006733,0.006733,0.006733
101,3755.27,0.77724,0.39799,0.81704,0.84811,0.61445,0.71287,0.46887,1.06264,0.77768,0.83079,0.0067,0.0067,0.0067
102,3790.82,0.77994,0.39955,0.81761,0.82554,0.6339,0.72628,0.47474,1.05724,0.77313,0.83125,0.006667,0.006667,0.006667
103,3826.51,0.77327,0.39786,0.81503,0.83143,0.6639,0.73947,0.48218,1.04886,0.74942,0.82947,0.006634,0.006634,0.006634
104,3861.84,0.78029,0.40187,0.81695,0.80986,0.64849,0.73182,0.47857,1.05332,0.79259,0.83241,0.006601,0.006601,0.006601
105,3898.05,0.77506,0.40086,0.81265,0.78531,0.66227,0.72677,0.4668,1.06423,0.7671,0.83327,0.006568,0.006568,0.006568
106,3933.66,0.77933,0.39818,0.81558,0.81892,0.63469,0.71709,0.46598,1.0622,0.78704,0.83407,0.006535,0.006535,0.006535
107,3969.09,0.77769,0.39841,0.81301,0.81519,0.63631,0.71946,0.46785,1.06469,0.80362,0.83376,0.006502,0.006502,0.006502
108,4004.46,0.7684,0.39502,0.81599,0.84104,0.63704,0.73082,0.47171,1.06673,0.79646,0.83274,0.006469,0.006469,0.006469
109,4040,0.77253,0.39999,0.81307,0.82766,0.63858,0.73191,0.4765,1.05871,0.78085,0.83111,0.006436,0.006436,0.006436
110,4075.3,0.76897,0.39154,0.81575,0.80853,0.65593,0.72993,0.47806,1.04579,0.75812,0.83014,0.006403,0.006403,0.006403
111,4110.88,0.77137,0.39431,0.81322,0.81556,0.64113,0.71679,0.46676,1.05434,0.75084,0.83098,0.00637,0.00637,0.00637
112,4146.3,0.76714,0.39184,0.81252,0.82882,0.62409,0.72127,0.47155,1.05195,0.76103,0.82985,0.006337,0.006337,0.006337
113,4181.88,0.77151,0.39541,0.81449,0.82204,0.62958,0.72101,0.47061,1.05542,0.77877,0.82955,0.006304,0.006304,0.006304
114,4217.38,0.77112,0.39487,0.81453,0.83341,0.61368,0.71432,0.46746,1.06044,0.79218,0.83096,0.006271,0.006271,0.006271
115,4252.9,0.76439,0.39045,0.81332,0.8282,0.62412,0.72061,0.46871,1.06232,0.79726,0.8315,0.006238,0.006238,0.006238
116,4288.78,0.76732,0.39331,0.81384,0.84376,0.63407,0.72667,0.46885,1.06282,0.78999,0.8312,0.006205,0.006205,0.006205
117,4325.07,0.76943,0.39307,0.81481,0.83921,0.64761,0.73044,0.47374,1.05648,0.77678,0.82971,0.006172,0.006172,0.006172
